"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff"
"Mervis, Matt","670223","2024","28","18",0.115,0.121,-0.0059999999999999915,0.154,0.192,-0.038000000000000006,0.137,0.158,-0.02099999999999999
"McKinney, Billy","641856","2024","28","12",0.2,0.162,0.038000000000000006,0.24,0.227,0.012999999999999984,0.246,0.226,0.01999999999999999
"Canario, Alexander","672744","2024","28","14",0.28,0.201,0.07900000000000001,0.44,0.371,0.069,0.35,0.293,0.056999999999999995
"Adrianza, Ehire","501303","2024","28","15",0.192,0.175,0.017000000000000015,0.346,0.29,0.055999999999999994,0.262,0.235,0.027000000000000024
"Stevenson, Cal","670276","2024","27","20",0.25,0.238,0.01200000000000001,0.375,0.377,-0.0020000000000000018,0.314,0.311,0.0030000000000000027
"Hiura, Keston","669374","2024","27","17",0.148,0.196,-0.048000000000000015,0.148,0.244,-0.096,0.131,0.191,-0.06
"Miller, Owen","680911","2024","27","19",0.185,0.19,-0.0050000000000000044,0.222,0.239,-0.016999999999999987,0.177,0.186,-0.009000000000000008
"Peterson, Jace","607054","2024","26","17",0.045,0.202,-0.15700000000000003,0.045,0.234,-0.189,0.113,0.245,-0.132
"Kennedy, Buddy","671083","2024","26","15",0.19,0.295,-0.10499999999999998,0.381,0.46,-0.07900000000000001,0.301,0.398,-0.09700000000000003
"Kessinger, Grae","666197","2024","25","14",0,0.116,-0.116,0,0.207,-0.207,0.112,0.226,-0.114
"Walton, Donovan","622268","2024","25","15",0.136,0.183,-0.046999999999999986,0.273,0.275,-0.0020000000000000018,0.236,0.259,-0.02300000000000002
"Gasper, Mickey","681508","2024","23","10",0,0.211,-0.211,0,0.262,-0.262,0.151,0.314,-0.163
"León, Pedro","694175","2024","21","10",0.1,0.144,-0.043999999999999984,0.1,0.232,-0.132,0.117,0.186,-0.06899999999999999
"Wynns, Austin","642851","2024","20","14",0.368,0.289,0.07900000000000001,0.579,0.366,0.21299999999999997,0.419,0.307,0.11199999999999999
"Collins, Isaac","686555","2024","19","7",0.118,0.099,0.01899999999999999,0.118,0.122,-0.0040000000000000036,0.165,0.161,0.0040000000000000036
"Delay, Jason","641511","2024","19","16",0.2,0.195,0.0050000000000000044,0.4,0.239,0.16100000000000003,0.324,0.275,0.04899999999999999
"Waters, Drew","671221","2024","19","10",0.188,0.095,0.093,0.25,0.131,0.119,0.269,0.195,0.07400000000000001
"Barrosa, Jorge","678489","2024","18","16",0.176,0.344,-0.16799999999999998,0.294,0.429,-0.135,0.199,0.339,-0.14
"Thompson, Bubba","669352","2024","18","7",0.111,0.164,-0.053000000000000005,0.167,0.265,-0.098,0.119,0.187,-0.068
"Sullivan, Brett","664954","2024","17","12",0.188,0.117,0.071,0.375,0.203,0.172,0.265,0.173,0.09200000000000003
"Ortega, Rafael","542364","2024","17","11",0.071,0.212,-0.14100000000000001,0.071,0.254,-0.183,0.133,0.275,-0.14200000000000002
"Haggerty, Sam","664059","2024","16","11",0.067,0.171,-0.10400000000000001,0.067,0.2,-0.133,0.098,0.196,-0.098
"Soto, Livan","670869","2024","16","10",0.231,0.262,-0.031,0.308,0.337,-0.029000000000000026,0.318,0.342,-0.02400000000000002
"Heineman, Tyler","623168","2024","16","6",0.083,0.058,0.025,0.083,0.09,-0.006999999999999992,0.229,0.222,0.007000000000000006
"Narváez, Carlos","665966","2024","15","7",0.231,0.258,-0.026999999999999996,0.231,0.307,-0.07599999999999998,0.268,0.304,-0.035999999999999976
"Reetz, Jakson","656883","2024","15","9",0.143,0.163,-0.020000000000000018,0.429,0.394,0.034999999999999976,0.266,0.264,0.0020000000000000018
"McKenna, Ryan","663630","2024","15","9",0.214,0.169,0.044999999999999984,0.643,0.367,0.276,0.378,0.257,0.121
"Misner, Kameron","670224","2024","15","5",0.067,0.095,-0.027999999999999997,0.067,0.11,-0.043,0.059,0.091,-0.032
"Vázquez, Luis","676679","2024","14","7",0.083,0.11,-0.026999999999999996,0.083,0.118,-0.03499999999999999,0.114,0.164,-0.05
"Baker, Darren","671117","2024","14","11",0.5,0.218,0.28200000000000003,0.643,0.254,0.389,0.494,0.21,0.28400000000000003
"Feduccia, Hunter","676439","2024","14","10",0.333,0.217,0.11600000000000002,0.333,0.253,0.08000000000000002,0.35,0.277,0.07299999999999995
"Keirsey Jr., DaShawn","680577","2024","14","12",0.154,0.248,-0.094,0.385,0.433,-0.04799999999999999,0.261,0.324,-0.063
"Teodosio, Bryce","669326","2024","12","7",0.083,0.123,-0.039999999999999994,0.083,0.143,-0.059999999999999984,0.073,0.117,-0.04400000000000001
"Lockridge, Brandon","663604","2024","12","8",0.167,0.155,0.01200000000000001,0.417,0.284,0.133,0.244,0.189,0.05499999999999999
"Alvarez, Eddy","657193","2024","11","7",0,0.179,-0.179,0,0.209,-0.209,0.128,0.266,-0.138
"Peraza, Oswald","672724","2024","11","7",0.2,0.228,-0.027999999999999997,0.5,0.486,0.014000000000000012,0.329,0.339,-0.010000000000000009
"Jordan, Levi","682119","2024","11","8",0.1,0.124,-0.023999999999999994,0.2,0.183,0.017000000000000015,0.114,0.122,-0.007999999999999993
"Ríos, Edwin","621458","2024","10","5",0.111,0.179,-0.06799999999999999,0.111,0.222,-0.111,0.157,0.228,-0.07100000000000001
"Kemp, Tony","643393","2024","10","8",0,0.136,-0.136,0,0.182,-0.182,0.069,0.191,-0.122
"Helman, Michael","680737","2024","10","7",0.3,0.116,0.184,0.5,0.148,0.352,0.339,0.112,0.22700000000000004
"Duffy, Matt","622110","2024","10","6",0.286,0.418,-0.132,0.286,0.485,-0.199,0.386,0.486,-0.09999999999999998
"Peguero, Liover","678894","2024","10","7",0.2,0.268,-0.068,0.3,0.341,-0.041000000000000036,0.214,0.264,-0.05000000000000002
"Alcántara, Kevin","682634","2024","10","9",0.1,0.205,-0.10499999999999998,0.1,0.258,-0.158,0.088,0.204,-0.11599999999999999
"Martínez, J.P.","679881","2024","10","6",0.2,0.101,0.099,0.3,0.116,0.184,0.214,0.094,0.12
"Capra, Vinny","681962","2024","9","6",0.111,0.051,0.060000000000000005,0.222,0.073,0.14900000000000002,0.139,0.056,0.08300000000000002
"Fletcher, David","664058","2024","9","8",0.25,0.086,0.164,0.25,0.101,0.149,0.196,0.13,0.066
"Brantly, Rob","542963","2024","9","7",0.111,0.242,-0.131,0.111,0.455,-0.34400000000000003,0.098,0.301,-0.20299999999999999
"Marlowe, Cade","687799","2024","9","7",0.25,0.308,-0.057999999999999996,0.25,0.343,-0.09300000000000003,0.273,0.329,-0.055999999999999994
"Alexander, CJ","680769","2024","8","5",0.125,0.19,-0.065,0.125,0.294,-0.16899999999999998,0.11,0.208,-0.09799999999999999
"Trammell, Taylor","666211","2024","8","4",0.143,0.092,0.05099999999999999,0.143,0.113,0.029999999999999985,0.196,0.164,0.032
"Capel, Conner","668843","2024","8","6",0.25,0.189,0.061,0.25,0.241,0.009000000000000008,0.22,0.182,0.038000000000000006
"Castillo, Diego","660636","2024","8","5",0.333,0.329,0.0040000000000000036,0.5,0.374,0.126,0.439,0.407,0.03200000000000003
"Koch, Grant","667428","2024","8","1",0,0.002,-0.002,0,0.003,-0.003,0.086,0.088,-0.0020000000000000018
"Hummel, Cooper","669450","2024","8","6",0,0.17,-0.17,0,0.244,-0.244,0,0.185,-0.185
"Garcia, Aramis","605244","2024","7","4",0,0.066,-0.066,0,0.116,-0.116,0,0.077,-0.077
"Harris, Dustin","687957","2024","7","4",0.333,0.272,0.061,1,0.476,0.524,0.57,0.367,0.20299999999999996
"Camargo, Jair","665856","2024","7","3",0,0.095,-0.095,0,0.104,-0.104,0.098,0.173,-0.07499999999999998
"Knapp, Andrew","595284","2024","6","4",0.167,0.15,0.017000000000000015,0.167,0.155,0.01200000000000001,0.147,0.137,0.009999999999999981
"Jones, Greg","675659","2024","6","1",0.2,0.198,0.0020000000000000018,0.8,0.787,0.013000000000000012,0.456,0.452,0.0040000000000000036
"Garrett, Stone","656448","2024","6","5",0.6,0.574,0.026000000000000023,1.4,1.341,0.05899999999999994,0.812,0.77,0.04200000000000004
"Anderson, Brian","605119","2024","5","3",0,0.408,-0.408,0,0.745,-0.745,0,0.494,-0.494
"Hicklen, Brewer","676551","2024","5","1",0,0.057,-0.057,0,0.067,-0.067,0,0.054,-0.054
"Ellis, Duke","668752","2024","5","3",0.2,0.284,-0.08399999999999996,0.2,0.303,-0.10299999999999998,0.176,0.262,-0.08600000000000002
"Fabian, Sandro","660758","2024","5","5",0,0.147,-0.147,0,0.296,-0.296,0,0.189,-0.189
"Gentry, Tyler","694355","2024","5","3",0,0.083,-0.083,0,0.091,-0.091,0,0.076,-0.076
"Taylor, Samad","669392","2024","5","4",0.4,0.164,0.23600000000000002,0.4,0.172,0.22800000000000004,0.353,0.153,0.19999999999999998
"Maton, Nick","665155","2024","5","3",0,0.085,-0.085,0,0.159,-0.159,0,0.103,-0.103
"Devers, José","672701","2024","4","3",0.25,0.313,-0.063,0.25,0.339,-0.08900000000000002,0.22,0.302,-0.08199999999999999
"Straw, Myles","664702","2024","4","4",0.25,0.221,0.028999999999999998,0.25,0.257,-0.007000000000000006,0.22,0.206,0.014000000000000012
"Huff, Sam","669087","2024","4","1",0,0.292,-0.292,0,0.325,-0.325,0.172,0.38,-0.20800000000000002
"Batten, Matthew","676946","2024","3","3",0.333,0.252,0.08100000000000002,1,0.363,0.637,0.53,0.267,0.263
"Martinez, Orelvis","682619","2024","3","2",0.333,0.313,0.020000000000000018,0.333,0.362,-0.02899999999999997,0.294,0.297,-0.0030000000000000027
"Yang, Eric","687066","2024","1","0",0,,,0,,,0,0,0
"Roller, Chris","676896","2024","1","0",0,,,0,,,0,0,0
"Castillo, Luis","622491","2024","1","0",0,,,0,,,0,0,0
"Johnson, Daniel","669288","2024","1","1",0,0.286,-0.286,0,0.29,-0.29,0,0.261,-0.261
"McGough, Scott","543518","2024","1","0",0,,,0,,,0,0,0
"Bañuelos, David","675915","2024","1","1",0,0.02,-0.02,0,0.027,-0.027,0,0.021,-0.021
